x_parameter,x_value,y_parameter,y_value,lcoe_gbp_per_mwh
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,0.21779661016949153,345.2624397627731
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,0.21779661016949153,384.9081209866752
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,0.21779661016949153,424.5538022105773
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,0.21779661016949153,464.1994834344794
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,0.21779661016949153,503.84516465838146
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,0.21779661016949153,543.4908458822835
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,0.21779661016949153,583.1365271061856
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,0.21779661016949153,622.7822083300877
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,0.21779661016949153,662.4278895539896
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,0.21779661016949153,702.0735707778917
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,0.21779661016949153,741.719252001794
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,0.21779661016949153,781.364933225696
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,0.21779661016949153,821.0106144495979
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,0.21779661016949153,860.6562956735002
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,0.21779661016949153,900.3019768974023
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,0.21779661016949153,939.9476581213042
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,0.21779661016949153,979.5933393452063
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1019.2390205691084
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1058.8847017930104
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1098.5303830169128
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1138.1760642408146
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1177.821745464717
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1217.4674266886188
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1257.1131079125212
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1296.758789136423
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1336.4044703603247
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1376.0501515842273
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1415.6958328081296
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1455.3415140320312
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1494.9871952559336
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1534.6328764798357
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1574.2785577037378
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1613.9242389276396
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1653.569920151542
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1693.2156013754436
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1732.8612825993464
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1772.5069638232483
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1812.1526450471504
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1851.7983262710522
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1891.4440074949546
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1931.0896887188562
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,0.21779661016949153,1970.7353699427583
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2010.3810511666602
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2050.0267323905623
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2089.6724136144644
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2129.3180948383665
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2168.9637760622686
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2208.6094572861707
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2248.2551385100733
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2287.9008197339754
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2327.546500957877
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2367.1921821817787
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2406.8378634056817
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2446.4835446295833
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2486.129225853485
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,0.21779661016949153,2525.774907077387
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,0.3016949152542373,194.56108523095259
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,0.3016949152542373,234.20676645485466
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,0.3016949152542373,273.8524476787566
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,0.3016949152542373,313.4981289026588
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,0.3016949152542373,353.1438101265609
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,0.3016949152542373,392.78949135046304
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,0.3016949152542373,432.435172574365
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,0.3016949152542373,472.0808537982671
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,0.3016949152542373,511.7265350221692
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,0.3016949152542373,551.3722162460714
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,0.3016949152542373,591.0178974699734
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,0.3016949152542373,630.6635786938755
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,0.3016949152542373,670.3092599177776
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,0.3016949152542373,709.9549411416797
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,0.3016949152542373,749.6006223655818
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,0.3016949152542373,789.2463035894838
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,0.3016949152542373,828.8919848133858
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,0.3016949152542373,868.5376660372881
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,0.3016949152542373,908.18334726119
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,0.3016949152542373,947.8290284850921
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,0.3016949152542373,987.4747097089942
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1027.1203909328963
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1066.7660721567984
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1106.4117533807002
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1146.0574346046023
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1185.7031158285047
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1225.3487970524066
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1264.9944782763087
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1304.6401595002108
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1344.2858407241126
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1383.9315219480147
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1423.577203171917
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1463.2228843958187
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1502.8685656197213
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1542.5142468436236
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1582.1599280675255
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1621.8056092914273
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1661.4512905153294
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1701.0969717392318
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1740.7426529631337
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1780.388334187036
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1820.0340154109376
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1859.6796966348402
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1899.3253778587423
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1938.9710590826437
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,0.3016949152542373,1978.6167403065463
launch_cost_gbp_per_kg,3902.71186440678,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2018.2624215304486
launch_cost_gbp_per_kg,3987.118644067797,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2057.9081027543502
launch_cost_gbp_per_kg,4071.5254237288136,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2097.5537839782523
launch_cost_gbp_per_kg,4155.932203389831,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2137.1994652021544
launch_cost_gbp_per_kg,4240.338983050848,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2176.845146426056
launch_cost_gbp_per_kg,4324.745762711865,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2216.490827649959
launch_cost_gbp_per_kg,4409.152542372882,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2256.1365088738607
launch_cost_gbp_per_kg,4493.559322033899,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2295.7821900977633
launch_cost_gbp_per_kg,4577.966101694916,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2335.4278713216645
launch_cost_gbp_per_kg,4662.372881355933,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2375.073552545567
launch_cost_gbp_per_kg,4746.77966101695,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2414.719233769469
launch_cost_gbp_per_kg,4831.186440677967,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2454.3649149933713
launch_cost_gbp_per_kg,4915.593220338983,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2494.010596217273
launch_cost_gbp_per_kg,5000.0,space_hardware_cost_gbp_per_w_space,0.3016949152542373,2533.656277441176
launch_cost_gbp_per_kg,20.0,space_hardware_cost_gbp_per_w_space,0.3855932203389831,202.44245559474032
launch_cost_gbp_per_kg,104.40677966101696,space_hardware_cost_gbp_per_w_space,0.3855932203389831,242.08813681864243
launch_cost_gbp_per_kg,188.8135593220339,space_hardware_cost_gbp_per_w_space,0.3855932203389831,281.73381804254444
launch_cost_gbp_per_kg,273.22033898305085,space_hardware_cost_gbp_per_w_space,0.3855932203389831,321.3794992664465
launch_cost_gbp_per_kg,357.6271186440678,space_hardware_cost_gbp_per_w_space,0.3855932203389831,361.02518049034865
launch_cost_gbp_per_kg,442.0338983050848,space_hardware_cost_gbp_per_w_space,0.3855932203389831,400.67086171425075
launch_cost_gbp_per_kg,526.4406779661017,space_hardware_cost_gbp_per_w_space,0.3855932203389831,440.3165429381528
launch_cost_gbp_per_kg,610.8474576271187,space_hardware_cost_gbp_per_w_space,0.3855932203389831,479.9622241620549
launch_cost_gbp_per_kg,695.2542372881356,space_hardware_cost_gbp_per_w_space,0.3855932203389831,519.6079053859569
launch_cost_gbp_per_kg,779.6610169491526,space_hardware_cost_gbp_per_w_space,0.3855932203389831,559.253586609859
launch_cost_gbp_per_kg,864.0677966101696,space_hardware_cost_gbp_per_w_space,0.3855932203389831,598.8992678337611
launch_cost_gbp_per_kg,948.4745762711865,space_hardware_cost_gbp_per_w_space,0.3855932203389831,638.5449490576632
launch_cost_gbp_per_kg,1032.8813559322034,space_hardware_cost_gbp_per_w_space,0.3855932203389831,678.1906302815652
launch_cost_gbp_per_kg,1117.2881355932204,space_hardware_cost_gbp_per_w_space,0.3855932203389831,717.8363115054673
launch_cost_gbp_per_kg,1201.6949152542375,space_hardware_cost_gbp_per_w_space,0.3855932203389831,757.4819927293695
launch_cost_gbp_per_kg,1286.1016949152543,space_hardware_cost_gbp_per_w_space,0.3855932203389831,797.1276739532715
launch_cost_gbp_per_kg,1370.5084745762713,space_hardware_cost_gbp_per_w_space,0.3855932203389831,836.7733551771736
launch_cost_gbp_per_kg,1454.9152542372883,space_hardware_cost_gbp_per_w_space,0.3855932203389831,876.4190364010759
launch_cost_gbp_per_kg,1539.322033898305,space_hardware_cost_gbp_per_w_space,0.3855932203389831,916.0647176249776
launch_cost_gbp_per_kg,1623.7288135593221,space_hardware_cost_gbp_per_w_space,0.3855932203389831,955.71039884888
launch_cost_gbp_per_kg,1708.1355932203392,space_hardware_cost_gbp_per_w_space,0.3855932203389831,995.3560800727819
launch_cost_gbp_per_kg,1792.542372881356,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1035.001761296684
launch_cost_gbp_per_kg,1876.949152542373,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1074.647442520586
launch_cost_gbp_per_kg,1961.35593220339,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1114.293123744488
launch_cost_gbp_per_kg,2045.7627118644068,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1153.9388049683903
launch_cost_gbp_per_kg,2130.169491525424,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1193.5844861922922
launch_cost_gbp_per_kg,2214.576271186441,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1233.2301674161943
launch_cost_gbp_per_kg,2298.983050847458,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1272.8758486400964
launch_cost_gbp_per_kg,2383.389830508475,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1312.5215298639987
launch_cost_gbp_per_kg,2467.7966101694915,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1352.1672110879003
launch_cost_gbp_per_kg,2552.2033898305085,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1391.8128923118027
launch_cost_gbp_per_kg,2636.6101694915255,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1431.4585735357048
launch_cost_gbp_per_kg,2721.0169491525426,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1471.1042547596066
launch_cost_gbp_per_kg,2805.4237288135596,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1510.7499359835087
launch_cost_gbp_per_kg,2889.8305084745766,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1550.395617207411
launch_cost_gbp_per_kg,2974.2372881355936,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1590.0412984313132
launch_cost_gbp_per_kg,3058.64406779661,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1629.6869796552148
launch_cost_gbp_per_kg,3143.0508474576272,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1669.3326608791174
launch_cost_gbp_per_kg,3227.4576271186443,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1708.9783421030193
launch_cost_gbp_per_kg,3311.8644067796613,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1748.6240233269214
launch_cost_gbp_per_kg,3396.2711864406783,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1788.2697045508235
launch_cost_gbp_per_kg,3480.6779661016953,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1827.9153857747256
launch_cost_gbp_per_kg,3565.084745762712,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1867.5610669986274
launch_cost_gbp_per_kg,3649.491525423729,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1907.2067482225298
launch_cost_gbp_per_kg,3733.898305084746,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1946.8524294464316
launch_cost_gbp_per_kg,3818.305084745763,space_hardware_cost_gbp_per_w_space,0.3855932203389831,1986.4981106703342
